city,street,segment_id,point_id,distance_m,lon,lat,heading_road,heading_sidewalk_right,heading_sidewalk_left,image_file,image_path,gsv_status,gsv_url_sidewalk
"Philadelphia, Pennsylvania, USA",Market Street,5,3,750.0,-75.1555847593301,39.95138744261448,279.20732460623003,9.207324606230031,189.20732460623003,idx0059_seg5_pt3_h9.jpg,gsv_sidewalk_250m\idx0059_seg5_pt3_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95138744261448,-75.1555847593301&heading=9.207324606230031"
"Philadelphia, Pennsylvania, USA",Market Street,5,4,1000.0,-75.15780161202345,39.95166291035967,279.21261243878337,9.212612438783369,189.21261243878337,idx0060_seg5_pt4_h9.jpg,gsv_sidewalk_250m\idx0060_seg5_pt4_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95166291035967,-75.15780161202345&heading=9.212612438783369"
"Philadelphia, Pennsylvania, USA",Market Street,5,5,1250.0,-75.16001842084772,39.95193853250244,279.21261243878337,9.212612438783369,189.21261243878337,idx0061_seg5_pt5_h9.jpg,gsv_sidewalk_250m\idx0061_seg5_pt5_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95193853250244,-75.16001842084772&heading=9.212612438783369"
"Philadelphia, Pennsylvania, USA",Market Street,6,0,0.0,-75.140369,39.9482223,358.0402910919279,88.04029109192788,268.0402910919279,idx0062_seg6_pt0_h88.jpg,gsv_sidewalk_250m\idx0062_seg6_pt0_h88.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9482223,-75.140369&heading=88.04029109192788"
"Philadelphia, Pennsylvania, USA",Market Street,6,1,250.0,-75.14043639371371,39.94973223844606,278.0449418496207,8.044941849620727,188.04494184962076,idx0063_seg6_pt1_h8.jpg,gsv_sidewalk_250m\idx0063_seg6_pt1_h8.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94973223844606,-75.14043639371371&heading=8.044941849620727"
"Philadelphia, Pennsylvania, USA",Market Street,6,2,500.0,-75.14265835517317,39.94997299421275,274.09276678459275,4.092766784592754,184.09276678459275,idx0064_seg6_pt2_h4.jpg,gsv_sidewalk_250m\idx0064_seg6_pt2_h4.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94997299421275,-75.14265835517317&heading=4.092766784592754"
"Philadelphia, Pennsylvania, USA",Market Street,6,3,750.0,-75.14488862185861,39.95009533244399,279.2436366577556,9.243636657755587,189.2436366577556,idx0065_seg6_pt3_h9.jpg,gsv_sidewalk_250m\idx0065_seg6_pt3_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95009533244399,-75.14488862185861&heading=9.243636657755587"
"Philadelphia, Pennsylvania, USA",Market Street,6,4,1000.0,-75.14710524671666,39.95037188242713,279.2436366577556,9.243636657755587,189.2436366577556,idx0066_seg6_pt4_h9.jpg,gsv_sidewalk_250m\idx0066_seg6_pt4_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95037188242713,-75.14710524671666&heading=9.243636657755587"
"Philadelphia, Pennsylvania, USA",Market Street,7,0,0.0,-75.14893379999998,39.950563,100.18953205014031,190.18953205014031,10.189532050140317,idx0067_seg7_pt0_h190.jpg,gsv_sidewalk_250m\idx0067_seg7_pt0_h190.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.950563,-75.14893379999998&heading=190.18953205014031"
"Philadelphia, Pennsylvania, USA",Market Street,7,1,250.0,-75.14672794080451,39.95025905772715,99.20642455521352,189.20642455521352,9.206424555213516,idx0068_seg7_pt1_h189.jpg,gsv_sidewalk_250m\idx0068_seg7_pt1_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95025905772715,-75.14672794080451&heading=189.20642455521352"
"Philadelphia, Pennsylvania, USA",Market Street,7,2,500.0,-75.14451108210687,39.94998361098005,99.39957893365306,189.39957893365303,9.39957893365306,idx0069_seg7_pt2_h189.jpg,gsv_sidewalk_250m\idx0069_seg7_pt2_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94998361098005,-75.14451108210687&heading=189.39957893365303"
"Philadelphia, Pennsylvania, USA",Market Street,7,3,750.0,-75.14229546135319,39.949702437290135,177.8968347051042,267.8968347051042,87.8968347051042,idx0070_seg7_pt3_h268.jpg,gsv_sidewalk_250m\idx0070_seg7_pt3_h268.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.949702437290135,-75.14229546135319&heading=267.8968347051042"
"Philadelphia, Pennsylvania, USA",Market Street,7,4,1000.0,-75.14222110353035,39.94815019580534,189.174445816702,279.174445816702,99.17444581670202,idx0071_seg7_pt4_h279.jpg,gsv_sidewalk_250m\idx0071_seg7_pt4_h279.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94815019580534,-75.14222110353035&heading=279.174445816702"
"Philadelphia, Pennsylvania, USA",Market Street,7,5,1250.0,-75.14257917401561,39.94645052017435,189.20821548379703,279.20821548379706,99.20821548379706,idx0072_seg7_pt5_h279.jpg,gsv_sidewalk_250m\idx0072_seg7_pt5_h279.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94645052017435,-75.14257917401561&heading=279.20821548379706"
"Philadelphia, Pennsylvania, USA",Market Street,7,6,1500.0,-75.14293855095775,39.94475096534242,188.91341614028315,278.9134161402832,98.91341614028316,idx0073_seg7_pt6_h279.jpg,gsv_sidewalk_250m\idx0073_seg7_pt6_h279.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94475096534242,-75.14293855095775&heading=278.9134161402832"
"Philadelphia, Pennsylvania, USA",Market Street,7,7,1750.0,-75.14328650882369,39.94305001327624,186.88224564291104,276.882245642911,96.88224564291104,idx0074_seg7_pt7_h277.jpg,gsv_sidewalk_250m\idx0074_seg7_pt7_h277.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94305001327624,-75.14328650882369&heading=276.882245642911"
"Philadelphia, Pennsylvania, USA",Market Street,7,8,2000.0,-75.14355561039402,39.94134065079419,185.65015965664497,275.650159656645,95.65015965664496,idx0075_seg7_pt8_h276.jpg,gsv_sidewalk_250m\idx0075_seg7_pt8_h276.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94134065079419,-75.14355561039402&heading=275.650159656645"
"Philadelphia, Pennsylvania, USA",Market Street,7,9,2250.0,-75.14377663635518,39.93962777328683,185.65015965664497,275.650159656645,95.65015965664496,idx0076_seg7_pt9_h276.jpg,gsv_sidewalk_250m\idx0076_seg7_pt9_h276.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.93962777328683,-75.14377663635518&heading=275.650159656645"
"Philadelphia, Pennsylvania, USA",Market Street,8,0,0.0,-75.14070189999998,39.964144,96.4891243960052,186.4891243960052,6.489124396005195,idx0077_seg8_pt0_h186.jpg,gsv_sidewalk_250m\idx0077_seg8_pt0_h186.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.964144,-75.14070189999998&heading=186.4891243960052"
"Philadelphia, Pennsylvania, USA",Market Street,8,1,250.0,-75.13916986251982,39.964010439621546,15.230974587124706,105.2309745871247,285.2309745871247,idx0078_seg8_pt1_h105.jpg,gsv_sidewalk_250m\idx0078_seg8_pt1_h105.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.964010439621546,-75.13916986251982&heading=105.2309745871247"
"Philadelphia, Pennsylvania, USA",Market Street,8,2,500.0,-75.13857992229777,39.96567109053456,15.230974587124706,105.2309745871247,285.2309745871247,idx0079_seg8_pt2_h105.jpg,gsv_sidewalk_250m\idx0079_seg8_pt2_h105.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.96567109053456,-75.13857992229777&heading=105.2309745871247"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,0,0.0,-75.24707859999998,39.961197,99.18052284755754,189.18052284755757,9.18052284755754,idx0080_seg0_pt0_h189.jpg,gsv_sidewalk_250m\idx0080_seg0_pt0_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.961197,-75.24707859999998&heading=189.18052284755757"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,1,250.0,-75.24486157916112,39.96092236548923,99.18113461521376,189.18113461521372,9.18113461521375,idx0081_seg0_pt1_h189.jpg,gsv_sidewalk_250m\idx0081_seg0_pt1_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.96092236548923,-75.24486157916112&heading=189.18113461521372"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,2,500.0,-75.24264456208668,39.96064771172361,99.18037504043524,189.18037504043525,9.180375040435251,idx0082_seg0_pt2_h189.jpg,gsv_sidewalk_250m\idx0082_seg0_pt2_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.96064771172361,-75.24264456208668&heading=189.18037504043525"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,3,750.0,-75.2404275402974,39.960373079387175,99.17895215750788,189.1789521575079,9.178952157507863,idx0083_seg0_pt3_h189.jpg,gsv_sidewalk_250m\idx0083_seg0_pt3_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.960373079387175,-75.2404275402974&heading=189.1789521575079"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,4,1000.0,-75.23821050956745,39.960098488143565,99.18005812944466,189.18005812944463,9.18005812944466,idx0084_seg0_pt4_h189.jpg,gsv_sidewalk_250m\idx0084_seg0_pt4_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.960098488143565,-75.23821050956745&heading=189.18005812944463"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,5,1250.0,-75.23599348575677,39.95982386299562,99.17216852720702,189.17216852720705,9.17216852720702,idx0085_seg0_pt5_h189.jpg,gsv_sidewalk_250m\idx0085_seg0_pt5_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95982386299562,-75.23599348575677&heading=189.17216852720705"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,6,1500.0,-75.23377641341183,39.959549470842894,99.17935695582452,189.1793569558245,9.179356955824517,idx0086_seg0_pt6_h189.jpg,gsv_sidewalk_250m\idx0086_seg0_pt6_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.959549470842894,-75.23377641341183&heading=189.1793569558245"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,7,1750.0,-75.23155938582235,39.95927486436134,99.18771137094753,189.1877113709475,9.187711370947511,idx0087_seg0_pt7_h189.jpg,gsv_sidewalk_250m\idx0087_seg0_pt7_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95927486436134,-75.23155938582235&heading=189.1877113709475"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,8,2000.0,-75.22934241025493,39.95900000896284,99.18200028932574,189.1820002893257,9.182000289325742,idx0088_seg0_pt8_h189.jpg,gsv_sidewalk_250m\idx0088_seg0_pt8_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95900000896284,-75.22934241025493&heading=189.1820002893257"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,9,2250.0,-75.22712539867874,39.95872532181081,99.18203011048536,189.18203011048536,9.182030110485355,idx0089_seg0_pt9_h189.jpg,gsv_sidewalk_250m\idx0089_seg0_pt9_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95872532181081,-75.22712539867874&heading=189.18203011048536"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,10,2500.0,-75.22490838727587,39.95845063266926,99.197632632685,189.19763263268496,9.197632632684986,idx0090_seg0_pt10_h189.jpg,gsv_sidewalk_250m\idx0090_seg0_pt10_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95845063266926,-75.22490838727587&heading=189.19763263268496"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,11,2750.0,-75.22269147346648,39.95817547966063,99.19806337653154,189.19806337653156,9.198063376531536,idx0091_seg0_pt11_h189.jpg,gsv_sidewalk_250m\idx0091_seg0_pt11_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95817547966063,-75.22269147346648&heading=189.19806337653156"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,12,3000.0,-75.2204745623798,39.95790031277268,99.19726070183458,189.19726070183455,9.19726070183458,idx0092_seg0_pt12_h189.jpg,gsv_sidewalk_250m\idx0092_seg0_pt12_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95790031277268,-75.2204745623798&heading=189.19726070183455"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,13,3250.0,-75.21825764634181,39.95762516859328,99.19995923155273,189.19995923155275,9.199959231552723,idx0093_seg0_pt13_h189.jpg,gsv_sidewalk_250m\idx0093_seg0_pt13_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95762516859328,-75.21825764634181&heading=189.19995923155275"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,14,3500.0,-75.2160407538871,39.95734994410102,99.2130330829541,189.2130330829541,9.213033082954098,idx0094_seg0_pt14_h189.jpg,gsv_sidewalk_250m\idx0094_seg0_pt14_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95734994410102,-75.2160407538871&heading=189.2130330829541"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,15,3750.0,-75.21382393730727,39.95707432999777,99.18412622439588,189.18412622439587,9.184126224395868,idx0095_seg0_pt15_h189.jpg,gsv_sidewalk_250m\idx0095_seg0_pt15_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95707432999777,-75.21382393730727&heading=189.18412622439587"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,16,4000.0,-75.21160694000737,39.95679957217629,99.53549848701032,189.53549848701036,9.53549848701033,idx0096_seg0_pt16_h190.jpg,gsv_sidewalk_250m\idx0096_seg0_pt16_h190.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95679957217629,-75.21160694000737&heading=189.53549848701036"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,17,4250.0,-75.20939252727247,39.95651444112395,99.26133199801323,189.26133199801325,9.261331998013247,idx0097_seg0_pt17_h189.jpg,gsv_sidewalk_250m\idx0097_seg0_pt17_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95651444112395,-75.20939252727247&heading=189.26133199801325"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,18,4500.0,-75.20717601865101,39.95623739181947,99.18903065743211,189.1890306574321,9.189030657432111,idx0098_seg0_pt18_h189.jpg,gsv_sidewalk_250m\idx0098_seg0_pt18_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95623739181947,-75.20717601865101&heading=189.1890306574321"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,19,4750.0,-75.20495913251936,39.95596249514858,99.20809912596836,189.2080991259684,9.208099125968374,idx0099_seg0_pt19_h189.jpg,gsv_sidewalk_250m\idx0099_seg0_pt19_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95596249514858,-75.20495913251936&heading=189.2080991259684"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,20,5000.0,-75.202742290712,39.95568702249796,99.15620532084574,189.15620532084571,9.156205320845745,idx0100_seg0_pt20_h189.jpg,gsv_sidewalk_250m\idx0100_seg0_pt20_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95568702249796,-75.202742290712&heading=189.15620532084571"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,21,5250.0,-75.20052512791155,39.95541308838689,99.3098715437477,189.3098715437477,9.309871543747704,idx0101_seg0_pt21_h189.jpg,gsv_sidewalk_250m\idx0101_seg0_pt21_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95541308838689,-75.20052512791155&heading=189.3098715437477"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,22,5500.0,-75.1983089572756,39.95513459921487,99.1375027499098,189.1375027499098,9.1375027499098,idx0102_seg0_pt22_h189.jpg,gsv_sidewalk_250m\idx0102_seg0_pt22_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95513459921487,-75.1983089572756&heading=189.1375027499098"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,23,5750.0,-75.19609167907718,39.95486121782087,99.16875959742742,189.16875959742745,9.168759597427425,idx0103_seg0_pt23_h189.jpg,gsv_sidewalk_250m\idx0103_seg0_pt23_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95486121782087,-75.19609167907718&heading=189.16875959742745"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,24,6000.0,-75.19387458931791,39.95458690735144,98.74817820293106,188.74817820293103,8.748178202931058,idx0104_seg0_pt24_h189.jpg,gsv_sidewalk_250m\idx0104_seg0_pt24_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95458690735144,-75.19387458931791&heading=188.74817820293103"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,25,6250.0,-75.1916555161285,39.954325147318,99.20631971120582,189.20631971120585,9.206319711205822,idx0105_seg0_pt25_h189.jpg,gsv_sidewalk_250m\idx0105_seg0_pt25_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.954325147318,-75.1916555161285&heading=189.20631971120585"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,26,6500.0,-75.18943867247741,39.95404972200569,99.16785032497722,189.1678503249772,9.167850324977223,idx0106_seg0_pt26_h189.jpg,gsv_sidewalk_250m\idx0106_seg0_pt26_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95404972200569,-75.18943867247741&heading=189.1678503249772"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,27,6750.0,-75.18722160368189,39.95377543854893,99.22355473584628,189.22355473584628,9.223554735846278,idx0107_seg0_pt27_h189.jpg,gsv_sidewalk_250m\idx0107_seg0_pt27_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95377543854893,-75.18722160368189&heading=189.22355473584628"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,28,7000.0,-75.18500486472597,39.95349949942151,99.41222359731194,189.41222359731196,9.412223597311936,idx0108_seg0_pt28_h189.jpg,gsv_sidewalk_250m\idx0108_seg0_pt28_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95349949942151,-75.18500486472597&heading=189.41222359731196"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,29,7250.0,-75.18278944989028,39.95321798123749,99.90903824060484,189.90903824060484,9.909038240604843,idx0109_seg0_pt29_h190.jpg,gsv_sidewalk_250m\idx0109_seg0_pt29_h190.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95321798123749,-75.18278944989028&heading=189.90903824060484"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,30,7500.0,-75.18057750117939,39.95292177340684,99.19591407551502,189.19591407551505,9.19591407551502,idx0110_seg0_pt30_h189.jpg,gsv_sidewalk_250m\idx0110_seg0_pt30_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95292177340684,-75.18057750117939&heading=189.19591407551505"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,31,7750.0,-75.17836058557316,39.952646650239885,98.77593363683876,188.7759336368388,8.775933636838772,idx0111_seg0_pt31_h189.jpg,gsv_sidewalk_250m\idx0111_seg0_pt31_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.952646650239885,-75.17836058557316&heading=188.7759336368388"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,32,8000.0,-75.17614132902166,39.952384017454776,98.93001283118356,188.93001283118355,8.930012831183546,idx0112_seg0_pt32_h189.jpg,gsv_sidewalk_250m\idx0112_seg0_pt32_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.952384017454776,-75.17614132902166&heading=188.93001283118355"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,33,8250.0,-75.17392281526902,39.95211678718703,99.12198275704714,189.12198275704716,9.121982757047135,idx0113_seg0_pt33_h189.jpg,gsv_sidewalk_250m\idx0113_seg0_pt33_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95211678718703,-75.17392281526902&heading=189.12198275704716"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,34,8500.0,-75.17170556514358,39.95184386949126,99.22262576930764,189.22262576930763,9.222625769307626,idx0114_seg0_pt34_h189.jpg,gsv_sidewalk_250m\idx0114_seg0_pt34_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95184386949126,-75.17170556514358&heading=189.22262576930763"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,35,8750.0,-75.16948884597355,39.95156795331231,99.26682742814512,189.26682742814512,9.26682742814512,idx0115_seg0_pt35_h189.jpg,gsv_sidewalk_250m\idx0115_seg0_pt35_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95156795331231,-75.16948884597355&heading=189.26682742814512"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,36,9000.0,-75.16727238158214,39.95129072219458,99.22268518906424,189.22268518906424,9.222685189064237,idx0116_seg0_pt36_h189.jpg,gsv_sidewalk_250m\idx0116_seg0_pt36_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95129072219458,-75.16727238158214&heading=189.22268518906424"
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,37,9250.0,-75.16505567419307,39.95101480344192,99.22043356596409,189.22043356596407,9.220433565964072,idx0117_seg0_pt37_h189.jpg,gsv_sidewalk_250m\idx0117_seg0_pt37_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95101480344192,-75.16505567419307&heading=189.22043356596407"
